shrinkage,interaction.depth,n.minobsinnode,n.trees,Accuracy,Kappa,AccuracySD,KappaSD,rho
0.01,1,3,80,0.77,0.6538461538461539,0.15904809428690522,0.23916356546381576,0
0.01,1,5,80,0.7266666666666667,0.5874999999999999,0.17150987685868793,0.2594286814150292,0
0.01,1,10,80,0.7266666666666667,0.5893939393939394,0.1793296464197931,0.2694765111133667,0
0.01,2,3,80,0.7474999999999999,0.6179878048780487,0.17600607336135393,0.2658385203873164,0
0.01,2,5,80,0.7822222222222222,0.6708333333333333,0.19081803539955247,0.2889756814066617,0
0.01,2,10,80,0.7488888888888888,0.6198899371069182,0.1771749037026904,0.26869143955821045,0
0.01,3,3,80,0.7377777777777778,0.6041666666666666,0.18616039516977503,0.28139999429659457,0
0.01,3,5,80,0.7811111111111111,0.6695694242864054,0.16347142898157604,0.2466134461482255,0
0.01,3,10,80,0.7255555555555555,0.5871794871794871,0.16679418989660505,0.25041422327835877,0
0.01,5,3,80,0.7922222222222223,0.6857142857142857,0.1669585920752929,0.25217621724743494,0
0.01,5,5,80,0.7822222222222223,0.6708333333333333,0.1678721833981072,0.2549282760423526,0
0.01,5,10,80,0.7377777777777778,0.6041666666666666,0.18616039516977503,0.28139999429659457,0
0.01,1,3,120,0.7922222222222222,0.6871794871794872,0.17498187246892108,0.26317292750739063,0
0.01,1,5,120,0.7377777777777778,0.6041666666666666,0.17863988497757463,0.2702093952547739,0
0.01,1,10,120,0.7688888888888888,0.6530303030303031,0.14332902663641864,0.21492257938873957,0
0.01,2,3,120,0.76,0.6375,0.18995342725718053,0.28736913285618987,0
0.01,2,5,120,0.7822222222222222,0.6708333333333333,0.19081803539955247,0.2889756814066617,0
0.01,2,10,120,0.7488888888888889,0.6198899371069182,0.16925561224695596,0.256947952289351,0
0.01,3,3,120,0.7922222222222222,0.6871794871794872,0.1826530588785621,0.2746503764406361,0
0.01,3,5,120,0.7811111111111111,0.6695694242864054,0.16347142898157604,0.2466134461482255,0
0.01,3,10,120,0.7797222222222222,0.6667238958311208,0.1126593521623022,0.1702921620974466,0
0.01,5,3,120,0.8019444444444445,0.7004429678848283,0.1605142733889769,0.2428289717918977,0
0.01,5,5,120,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,5,10,120,0.7811111111111111,0.6695694242864054,0.14572556276558704,0.22016474015781462,0
0.01,1,3,160,0.8133333333333334,0.7196969696969697,0.16570090562050885,0.24858029701666087,0
0.01,1,5,160,0.7488888888888888,0.6208333333333333,0.18475505602560197,0.27947398783526023,0
0.01,1,10,160,0.7588888888888888,0.6371794871794871,0.14440170307808647,0.21715541900360175,0
0.01,2,3,160,0.77,0.6538461538461539,0.15904809428690522,0.23916356546381576,0
0.01,2,5,160,0.7933333333333333,0.6875,0.17118965649560627,0.2600228503729035,0
0.01,2,10,160,0.8033333333333333,0.7014375561545373,0.1432572292935193,0.21812797877144596,0
0.01,3,3,160,0.7786111111111111,0.6668120155038759,0.16482547822349836,0.24718526613336375,0
0.01,3,5,160,0.7811111111111111,0.6705128205128205,0.1548529104289382,0.23297850356875624,0
0.01,3,10,160,0.7797222222222222,0.6667238958311208,0.1126593521623022,0.1702921620974466,0
0.01,5,3,160,0.7919444444444445,0.685562015503876,0.16213198276524882,0.2466749896479118,0
0.01,5,5,160,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,5,10,160,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,200,0.8144444444444444,0.7205128205128205,0.1713378328018816,0.2578874826071263,0
0.01,1,5,200,0.7711111111111111,0.6541666666666667,0.16365174305248087,0.24849081509219847,0
0.01,1,10,200,0.7811111111111111,0.6705128205128205,0.1548529104289382,0.23297850356875624,0
0.01,2,3,200,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,2,5,200,0.7933333333333333,0.6875,0.17118965649560627,0.2600228503729035,0
0.01,2,10,200,0.8133333333333334,0.7178066037735849,0.13865906911760106,0.2092795622297018,0
0.01,3,3,200,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,5,200,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,3,10,200,0.7697222222222222,0.650377741984967,0.1243532652080404,0.19060558924755536,0
0.01,5,3,200,0.7919444444444445,0.685562015503876,0.16213198276524882,0.2466749896479118,0
0.01,5,5,200,0.8022222222222222,0.703030303030303,0.1551847432151401,0.23278390865294374,0
0.01,5,10,200,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,240,0.8255555555555556,0.7371794871794871,0.17229588229624473,0.2594020614199445,0
0.01,1,5,240,0.7822222222222222,0.6708333333333333,0.17585378637895016,0.26676068944298886,0
0.01,1,10,240,0.8033333333333333,0.7038461538461538,0.1432572292935193,0.21583946681000968,0
0.01,2,3,240,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,2,5,240,0.8019444444444445,0.6994995716584133,0.1324174432871066,0.20217939275054347,0
0.01,2,10,240,0.8033333333333333,0.7014375561545373,0.1432572292935193,0.21812797877144596,0
0.01,3,3,240,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,5,240,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,3,10,240,0.7697222222222222,0.650377741984967,0.1243532652080404,0.19060558924755536,0
0.01,5,3,240,0.7908333333333333,0.6837763012181617,0.14869142285896794,0.22505328797005725,0
0.01,5,5,240,0.7897222222222222,0.6844256518675124,0.14195413824984157,0.2130067173768321,0
0.01,5,10,240,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,280,0.8033333333333333,0.7038461538461538,0.1695673506891969,0.2551571945906048,0
0.01,1,5,280,0.7808333333333333,0.6688953488372092,0.1585170582314185,0.24114998760960737,0
0.01,1,10,280,0.8233333333333334,0.7346153846153846,0.1411737976830806,0.21153198643288637,0
0.01,2,3,280,0.7822222222222223,0.6708333333333333,0.1678721833981072,0.2549282760423526,0
0.01,2,5,280,0.7908333333333333,0.6828329049917465,0.12892699787822953,0.19671674723519675,0
0.01,2,10,280,0.8033333333333333,0.7014375561545373,0.1432572292935193,0.21812797877144596,0
0.01,3,3,280,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,5,280,0.8033333333333333,0.7029027576197387,0.1432572292935193,0.2168477019121481,0
0.01,3,10,280,0.7672222222222222,0.648140852857834,0.10774054339643002,0.1635467812026465,0
0.01,5,3,280,0.7808333333333333,0.6688953488372092,0.1585170582314185,0.24114998760960737,0
0.01,5,5,280,0.7897222222222222,0.6844256518675124,0.14195413824984157,0.2130067173768321,0
0.01,5,10,280,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,320,0.8130555555555555,0.7185748360166965,0.1348044486246601,0.20338701297023115,0
0.01,1,5,320,0.7697222222222222,0.6522286821705426,0.16259665269544776,0.24700938865959274,0
0.01,1,10,320,0.8133333333333334,0.71875,0.13865906911760106,0.20815964982391474,0
0.01,2,3,320,0.7697222222222222,0.6522286821705426,0.15392916306794613,0.23418112344895115,0
0.01,2,5,320,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,10,320,0.7922222222222222,0.6847708894878706,0.13000474825136668,0.19824158143568535,0
0.01,3,3,320,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,320,0.7922222222222222,0.6871794871794872,0.15852976768669771,0.23856720386604818,0
0.01,3,10,320,0.7572222222222222,0.6317946990116801,0.11875121831733705,0.18276650337811393,0
0.01,5,3,320,0.7697222222222222,0.6522286821705426,0.15392916306794613,0.23418112344895115,0
0.01,5,5,320,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,320,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,360,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,360,0.7797222222222222,0.667109634551495,0.1538377929167357,0.23250903288363914,0
0.01,1,10,360,0.8133333333333334,0.71875,0.13865906911760106,0.20815964982391474,0
0.01,2,3,360,0.7697222222222222,0.6522286821705426,0.15392916306794613,0.23418112344895115,0
0.01,2,5,360,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,10,360,0.7922222222222222,0.6847708894878706,0.13000474825136668,0.19824158143568535,0
0.01,3,3,360,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,360,0.8022222222222222,0.7020833333333333,0.1551847432151401,0.23283055951580847,0
0.01,3,10,360,0.7572222222222222,0.6317946990116801,0.11875121831733705,0.18276650337811393,0
0.01,5,3,360,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,5,5,360,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,360,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,400,0.8230555555555555,0.7334786821705426,0.12907321058215868,0.19396451352991614,0
0.01,1,5,400,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,400,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,2,3,400,0.7697222222222222,0.6522286821705426,0.15392916306794613,0.23418112344895115,0
0.01,2,5,400,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,10,400,0.7922222222222222,0.6847708894878706,0.13000474825136668,0.19824158143568535,0
0.01,3,3,400,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,5,400,0.8022222222222222,0.7020833333333333,0.1551847432151401,0.23283055951580847,0
0.01,3,10,400,0.7783333333333333,0.6648075195245006,0.08727115871828975,0.1336629704119934,0
0.01,5,3,400,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,5,5,400,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,400,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,440,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,440,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,440,0.8022222222222222,0.7020833333333333,0.12590413754858037,0.18892207633287836,0
0.01,2,3,440,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,440,0.7908333333333333,0.6837763012181617,0.12892699787822953,0.19571229755380176,0
0.01,2,10,440,0.7922222222222222,0.6847708894878706,0.13000474825136668,0.19824158143568535,0
0.01,3,3,440,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,440,0.8008333333333333,0.7001453488372092,0.12491457986710151,0.18752030099955022,0
0.01,3,10,440,0.7883333333333333,0.6797113656783468,0.08291872166942867,0.12610511592926937,0
0.01,5,3,440,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,440,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,440,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,480,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,480,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,480,0.7897222222222222,0.6834786821705426,0.10918115538570757,0.16381670624174932,0
0.01,2,3,480,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,480,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,2,10,480,0.7797222222222222,0.6661662383250799,0.1126593521623022,0.17241904470163363,0
0.01,3,3,480,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,480,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,10,480,0.7783333333333333,0.6633423180592991,0.08727115871828975,0.1352724685160201,0
0.01,5,3,480,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,480,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,480,0.7822222222222222,0.6698899371069182,0.1412466540628507,0.21641845700363796,0
0.01,1,3,520,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,520,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,520,0.8008333333333333,0.7001453488372092,0.11340268091367493,0.1702675065324828,0
0.01,2,3,520,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,520,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,2,10,520,0.7908333333333333,0.6828329049917465,0.12892699787822953,0.19671674723519675,0
0.01,3,3,520,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,520,0.7897222222222222,0.6834786821705426,0.14195413824984157,0.2129657995134761,0
0.01,3,10,520,0.7672222222222222,0.648140852857834,0.10774054339643002,0.1635467812026465,0
0.01,5,3,520,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,520,0.7786111111111111,0.6677589852008456,0.13761172041911188,0.20648133114614137,0
0.01,5,10,520,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,560,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,560,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,560,0.7897222222222222,0.6834786821705426,0.10918115538570757,0.16381670624174932,0
0.01,2,3,560,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,560,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,2,10,560,0.7908333333333333,0.6828329049917465,0.12892699787822953,0.19671674723519675,0
0.01,3,3,560,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,560,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,560,0.7783333333333333,0.6648075195245006,0.08727115871828975,0.1336629704119934,0
0.01,5,3,560,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,560,0.7897222222222222,0.6844256518675124,0.12109504084116628,0.1817310722889951,0
0.01,5,10,560,0.7922222222222222,0.686236090953072,0.13000474825136668,0.19696979979864507,0
0.01,1,3,600,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,600,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,600,0.7897222222222222,0.6834786821705426,0.10918115538570757,0.16381670624174932,0
0.01,2,3,600,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,600,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,2,10,600,0.8019444444444445,0.6994995716584133,0.10976069805154616,0.16891070966825295,0
0.01,3,3,600,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,600,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,600,0.7897222222222222,0.6834822556410972,0.10918115538570757,0.16507234680666413,0
0.01,5,3,600,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,600,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,600,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,640,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,640,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,640,0.8008333333333333,0.7001453488372092,0.12491457986710151,0.18752030099955022,0
0.01,2,3,640,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,2,5,640,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,2,10,640,0.7908333333333333,0.6828329049917465,0.12892699787822953,0.19671674723519675,0
0.01,3,3,640,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,640,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,640,0.7997222222222222,0.6984006705595122,0.11466873921468927,0.17297863110540934,0
0.01,5,3,640,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,640,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,640,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,680,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,680,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,680,0.7908333333333333,0.6837763012181617,0.12892699787822953,0.19571229755380176,0
0.01,2,3,680,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,680,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,2,10,680,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,680,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,680,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,680,0.7997222222222222,0.6984006705595122,0.11466873921468927,0.17297863110540934,0
0.01,5,3,680,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,680,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,680,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,720,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,720,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,720,0.7797222222222222,0.667109634551495,0.1126593521623022,0.17137412975065353,0
0.01,2,3,720,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,720,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,2,10,720,0.8019444444444445,0.6994995716584133,0.10976069805154616,0.16891070966825295,0
0.01,3,3,720,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,720,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,720,0.7897222222222222,0.6834822556410972,0.10918115538570757,0.16507234680666413,0
0.01,5,3,720,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,720,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,720,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,760,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,760,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,1,10,760,0.7897222222222222,0.6834786821705426,0.10918115538570757,0.16381670624174932,0
0.01,2,3,760,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,760,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,2,10,760,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,760,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,5,760,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,760,0.8008333333333333,0.6992019526107942,0.12491457986710151,0.1886593628146918,0
0.01,5,3,760,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,760,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,760,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,800,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,800,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,800,0.7786111111111111,0.6668120155038759,0.11597420897241077,0.17388604964906662,0
0.01,2,3,800,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,800,0.7797222222222222,0.667109634551495,0.13482988570625223,0.20424194319517114,0
0.01,2,10,800,0.7797222222222222,0.6661662383250798,0.09974289651230268,0.15347797063308827,0
0.01,3,3,800,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,800,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,800,0.8008333333333333,0.6992019526107942,0.12491457986710151,0.1886593628146918,0
0.01,5,3,800,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,800,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,800,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,840,0.8119444444444445,0.716812015503876,0.12754978317476148,0.1915768510891598,0
0.01,1,5,840,0.7797222222222222,0.667109634551495,0.16251015585020573,0.24542471325980608,0
0.01,1,10,840,0.7897222222222222,0.6834786821705426,0.10918115538570757,0.16381670624174932,0
0.01,2,3,840,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,840,0.7797222222222222,0.667109634551495,0.13482988570625223,0.20424194319517114,0
0.01,2,10,840,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,840,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,840,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,840,0.8008333333333333,0.6992019526107942,0.12491457986710151,0.1886593628146918,0
0.01,5,3,840,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,840,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,840,0.7797222222222222,0.6676314397902814,0.1126593521623022,0.17113234996102766,0
0.01,1,3,880,0.8119444444444445,0.716812015503876,0.13788557362137047,0.2070616559853875,0
0.01,1,5,880,0.7797222222222222,0.667109634551495,0.14464640439543164,0.21883238075365433,0
0.01,1,10,880,0.7786111111111111,0.6668120155038759,0.11597420897241077,0.17388604964906662,0
0.01,2,3,880,0.7686111111111111,0.6504429678848284,0.139505114439337,0.21097145625859884,0
0.01,2,5,880,0.7797222222222222,0.667109634551495,0.13482988570625223,0.20424194319517114,0
0.01,2,10,880,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,880,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,880,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,880,0.7897222222222222,0.6825352859441275,0.12109504084116628,0.1827629722886277,0
0.01,5,3,880,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,5,5,880,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,880,0.7897222222222222,0.6834822556410972,0.10918115538570757,0.16507234680666413,0
0.01,1,3,920,0.8119444444444445,0.716812015503876,0.13788557362137047,0.2070616559853875,0
0.01,1,5,920,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,920,0.7786111111111111,0.6668120155038759,0.11597420897241077,0.17388604964906662,0
0.01,2,3,920,0.7575,0.6337763012181616,0.14307308414725464,0.21606909867214005,0
0.01,2,5,920,0.7797222222222222,0.667109634551495,0.13482988570625223,0.20424194319517114,0
0.01,2,10,920,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,920,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
0.01,3,5,920,0.7997222222222222,0.6993440667859272,0.14621686779569426,0.21911940416932887,0
0.01,3,10,920,0.7897222222222222,0.6825352859441275,0.12109504084116628,0.1827629722886277,0
0.01,5,3,920,0.8108333333333333,0.7160107334525939,0.12878328208605327,0.19296408466464085,0
0.01,5,5,920,0.8008333333333333,0.701092318534179,0.12491457986710151,0.18747325201335208,0
0.01,5,10,920,0.7897222222222222,0.6834822556410972,0.10918115538570757,0.16507234680666413,0
0.01,1,3,960,0.8119444444444445,0.716812015503876,0.13788557362137047,0.2070616559853875,0
0.01,1,5,960,0.7686111111111111,0.6504429678848284,0.1490139630360129,0.2251261754262412,0
0.01,1,10,960,0.7786111111111111,0.6668120155038759,0.11597420897241077,0.17388604964906662,0
0.01,2,3,960,0.7575,0.6337763012181616,0.14307308414725464,0.21606909867214005,0
0.01,2,5,960,0.7908333333333333,0.6837763012181617,0.14869142285896794,0.22505328797005728,0
0.01,2,10,960,0.7908333333333333,0.6828329049917465,0.11780783741724189,0.18034588749573263,0
0.01,3,3,960,0.7886111111111112,0.6826774001192606,0.14287160053237705,0.2140759809824955,0
