shrinkage,interaction.depth,n.minobsinnode,n.trees,Accuracy,Kappa,AccuracySD,KappaSD,rho
0.01,5,10,120,0.7655555555555555,0.647425090240085,0.09962377788129481,0.15030453673018962,0
0.01,1,3,160,0.8077777777777777,0.7096691583610188,0.12265495784161182,0.18568929697818215,0
0.01,1,5,160,0.83,0.7434832609251214,0.11634140432106033,0.17583154765665285,0
0.01,1,10,160,0.84,0.7588678763097367,0.15595297557228302,0.2351855034926321,0
0.01,2,3,160,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,2,5,160,0.7988888888888889,0.6960327947246552,0.09351576820304856,0.14229174568664185,0
0.01,2,10,160,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,160,0.7855555555555556,0.6768165942584546,0.10493482202028069,0.15815504645912368,0
0.01,3,5,160,0.7866666666666666,0.6776178763097368,0.10371858358856746,0.15668235624075771,0
0.01,3,10,160,0.7877777777777778,0.6793806968225572,0.11279738928187383,0.1713694436690348,0
0.01,5,3,160,0.8088888888888889,0.7118981793400397,0.09884275522581815,0.149877314724566,0
0.01,5,5,160,0.8088888888888889,0.7118981793400397,0.09884275522581815,0.149877314724566,0
0.01,5,10,160,0.7766666666666666,0.6640917569067517,0.1301853168957766,0.19602949148167131,0
0.01,1,3,200,0.8088888888888889,0.7109512096430701,0.12351865733791965,0.18667959490518862,0
0.01,1,5,200,0.83,0.7434832609251214,0.11634140432106033,0.17583154765665285,0
0.01,1,10,200,0.84,0.7588678763097367,0.15595297557228302,0.2351855034926321,0
0.01,2,3,200,0.7877777777777778,0.6793661280579885,0.10247452759873724,0.15528152833111808,0
0.01,2,5,200,0.7877777777777778,0.6793661280579885,0.10247452759873724,0.15528152833111808,0
0.01,2,10,200,0.8088888888888889,0.7118981793400398,0.15325570588222656,0.23092727643115443,0
0.01,3,3,200,0.7855555555555556,0.6768165942584546,0.10493482202028069,0.15815504645912368,0
0.01,3,5,200,0.7966666666666666,0.6934832609251214,0.0964901894129618,0.1457464707907269,0
0.01,3,10,200,0.7977777777777778,0.6961430389580338,0.1563570620861032,0.235573670238649,0
0.01,5,3,200,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,5,200,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,5,10,200,0.7877777777777778,0.6807584235734183,0.11279738928187383,0.17016176810358946,0
0.01,1,3,240,0.82,0.7276178763097367,0.13589236642936312,0.20532832288685998,0
0.01,1,5,240,0.8411111111111111,0.760149927591788,0.12737321892714665,0.19241177559773978,0
0.01,1,10,240,0.84,0.7588678763097367,0.15595297557228302,0.2351855034926321,0
0.01,2,3,240,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,240,0.8088888888888889,0.7109512096430701,0.12351865733791965,0.18667959490518862,0
0.01,2,10,240,0.8088888888888889,0.7118981793400398,0.15325570588222656,0.23092727643115443,0
0.01,3,3,240,0.7866666666666666,0.6776178763097368,0.10371858358856746,0.15668235624075771,0
0.01,3,5,240,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,240,0.8088888888888889,0.7128097056247004,0.14036133069690834,0.21174356042833273,0
0.01,5,3,240,0.7988888888888889,0.6960327947246552,0.09351576820304856,0.14229174568664185,0
0.01,5,5,240,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,5,10,240,0.7988888888888889,0.697425090240085,0.1047254559542642,0.15823415773236954,0
0.01,1,3,280,0.82,0.7276178763097367,0.13589236642936312,0.20532832288685998,0
0.01,1,5,280,0.83,0.7434832609251214,0.11634140432106033,0.17583154765665285,0
0.01,1,10,280,0.84,0.7588678763097367,0.15595297557228302,0.2351855034926321,0
0.01,2,3,280,0.7977777777777778,0.6942845429764034,0.14143226795803385,0.21316673449743806,0
0.01,2,5,280,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,2,10,280,0.8088888888888889,0.7118981793400398,0.15325570588222656,0.23092727643115443,0
0.01,3,3,280,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,3,5,280,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,280,0.82,0.7294763722913671,0.1320008001804736,0.19932704836921103,0
0.01,5,3,280,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,280,0.8077777777777778,0.710149927591788,0.10039189327799154,0.15174519541314116,0
0.01,5,10,280,0.7877777777777778,0.6807584235734183,0.11279738928187383,0.17016176810358946,0
0.01,1,3,320,0.8088888888888889,0.7109512096430701,0.15325570588222656,0.23101469579332792,0
0.01,1,5,320,0.8188888888888889,0.7268165942584547,0.13712334619360259,0.20666980786243022,0
0.01,1,10,320,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,2,3,320,0.7977777777777778,0.6942845429764034,0.14143226795803385,0.21316673449743806,0
0.01,2,5,320,0.7966666666666666,0.6934832609251214,0.1324417204956443,0.1994004821119315,0
0.01,2,10,320,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,320,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,3,5,320,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,3,10,320,0.82,0.7294763722913671,0.1320008001804736,0.19932704836921103,0
0.01,5,3,320,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,320,0.8077777777777778,0.710149927591788,0.10039189327799154,0.15174519541314116,0
0.01,5,10,320,0.7877777777777778,0.6807584235734183,0.11279738928187383,0.17016176810358946,0
0.01,1,3,360,0.8088888888888889,0.7109512096430701,0.15325570588222656,0.23101469579332792,0
0.01,1,5,360,0.8288888888888889,0.7422012096430701,0.1469873505004191,0.221718694374031,0
0.01,1,10,360,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,2,3,360,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,360,0.8077777777777778,0.7101499275917881,0.14509469023986532,0.21844441479622168,0
0.01,2,10,360,0.8088888888888889,0.7118981793400398,0.15325570588222656,0.23092727643115443,0
0.01,3,3,360,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,3,5,360,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,360,0.82,0.7294763722913671,0.1320008001804736,0.19932704836921103,0
0.01,5,3,360,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,360,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,360,0.8099999999999999,0.7140917569067516,0.12010083783340282,0.18124421393284107,0
0.01,1,3,400,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,1,5,400,0.83,0.7439494613913219,0.15488059031562273,0.23376078525681637,0
0.01,1,10,400,0.84,0.7588678763097367,0.15595297557228302,0.2351855034926321,0
0.01,2,3,400,0.7866666666666666,0.6776178763097368,0.13779694211598373,0.20752802045910385,0
0.01,2,5,400,0.7966666666666666,0.6934832609251214,0.1324417204956443,0.1994004821119315,0
0.01,2,10,400,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,400,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,3,5,400,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,400,0.82,0.7294763722913671,0.1320008001804736,0.19932704836921103,0
0.01,5,3,400,0.8088888888888889,0.7109512096430701,0.09884275522581815,0.15001197332753025,0
0.01,5,5,400,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,400,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,440,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,1,5,440,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,1,10,440,0.83,0.7434832609251214,0.14753228471861185,0.22234039594696303,0
0.01,2,3,440,0.7866666666666666,0.6776178763097368,0.13779694211598373,0.20752802045910385,0
0.01,2,5,440,0.8077777777777778,0.7101499275917881,0.14509469023986532,0.21844441479622168,0
0.01,2,10,440,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,440,0.7977777777777778,0.6942845429764034,0.10850176839506334,0.16407784182449114,0
0.01,3,5,440,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,3,10,440,0.82,0.7285648460067065,0.11392877952405563,0.17244879107396577,0
0.01,5,3,440,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,440,0.8077777777777778,0.710149927591788,0.10039189327799154,0.15174519541314116,0
0.01,5,10,440,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,480,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,1,5,480,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,1,10,480,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,2,3,480,0.7866666666666666,0.6776178763097368,0.13779694211598373,0.20752802045910385,0
0.01,2,5,480,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,10,480,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,480,0.7877777777777778,0.6793661280579885,0.10247452759873724,0.15528152833111808,0
0.01,3,5,480,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,480,0.82,0.7285648460067065,0.11392877952405563,0.17244879107396577,0
0.01,5,3,480,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,480,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,5,10,480,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,520,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,1,5,520,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,1,10,520,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,2,3,520,0.7866666666666666,0.6776178763097368,0.13779694211598373,0.20752802045910385,0
0.01,2,5,520,0.8088888888888889,0.7109512096430701,0.13416535668915475,0.2025391583376858,0
0.01,2,10,520,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,3,3,520,0.7877777777777778,0.6793661280579885,0.10247452759873724,0.15528152833111808,0
0.01,3,5,520,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,3,10,520,0.82,0.7285648460067065,0.11392877952405563,0.17244879107396577,0
0.01,5,3,520,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,520,0.7966666666666666,0.6934832609251214,0.1324417204956443,0.1994004821119315,0
0.01,5,10,520,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,560,0.8188888888888889,0.7272827947246552,0.1628250679210183,0.2455284265257365,0
0.01,1,5,560,0.8288888888888889,0.7422012096430701,0.1645972346580114,0.2480017307344258,0
0.01,1,10,560,0.8188888888888889,0.7268165942584547,0.15585179024079898,0.23464460039438262,0
0.01,2,3,560,0.7866666666666666,0.6776178763097368,0.13779694211598373,0.20752802045910385,0
0.01,2,5,560,0.7966666666666666,0.6934832609251214,0.1324417204956443,0.1994004821119315,0
0.01,2,10,560,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,3,3,560,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,3,5,560,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,560,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,5,3,560,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,560,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,560,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,600,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,5,600,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,10,600,0.8077777777777778,0.7101499275917881,0.14509469023986532,0.21844441479622168,0
0.01,2,3,600,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,600,0.8077777777777778,0.7101499275917881,0.12476177574029255,0.18807520661511468,0
0.01,2,10,600,0.7977777777777778,0.6952315126733731,0.131375805210805,0.19814617702417323,0
0.01,3,3,600,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,600,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,600,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,5,3,600,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,600,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,600,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,640,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,5,640,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,10,640,0.8077777777777778,0.7101499275917881,0.14509469023986532,0.21844441479622168,0
0.01,2,3,640,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,640,0.7977777777777778,0.6942845429764034,0.12048285342662528,0.18191860180848898,0
0.01,2,10,640,0.7977777777777778,0.6952315126733731,0.131375805210805,0.19814617702417323,0
0.01,3,3,640,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,640,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,3,10,640,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,5,3,640,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,640,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,640,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,1,3,680,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,5,680,0.8066666666666666,0.7088678763097368,0.15355972730214248,0.23134338733855314,0
0.01,1,10,680,0.7977777777777778,0.6952315126733731,0.14143226795803385,0.21315427974935863,0
0.01,2,3,680,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,680,0.7977777777777778,0.6942845429764034,0.12048285342662528,0.18191860180848898,0
0.01,2,10,680,0.7977777777777778,0.6952315126733731,0.131375805210805,0.19814617702417323,0
0.01,3,3,680,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,680,0.7966666666666666,0.6934832609251214,0.10978998532614417,0.16557437378448708,0
0.01,3,10,680,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,5,3,680,0.7866666666666666,0.6776178763097368,0.08952128437781123,0.13556002821991026,0
0.01,5,5,680,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,680,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,720,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,5,720,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,10,720,0.8077777777777778,0.7106161280579886,0.1613015052099341,0.24317522136051287,0
0.01,2,3,720,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,720,0.7977777777777778,0.6942845429764034,0.12048285342662528,0.18191860180848898,0
0.01,2,10,720,0.7977777777777778,0.6952315126733731,0.131375805210805,0.19814617702417323,0
0.01,3,3,720,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,3,5,720,0.7855555555555556,0.6768165942584548,0.12844565123957835,0.19328398209068756,0
0.01,3,10,720,0.8200000000000001,0.7285648460067065,0.101174515461529,0.1535113873193108,0
0.01,5,3,720,0.7866666666666666,0.6776178763097368,0.08952128437781123,0.13556002821991026,0
0.01,5,5,720,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,720,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,760,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,5,760,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,10,760,0.8077777777777778,0.7106161280579886,0.1613015052099341,0.24317522136051287,0
0.01,2,3,760,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,760,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,10,760,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,760,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,760,0.7855555555555556,0.6768165942584548,0.12844565123957835,0.19328398209068756,0
0.01,3,10,760,0.8200000000000001,0.7285648460067065,0.12539238824109933,0.18950310036789672,0
0.01,5,3,760,0.7866666666666666,0.6776178763097368,0.08952128437781123,0.13556002821991026,0
0.01,5,5,760,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,5,10,760,0.7977777777777778,0.6952315126733731,0.09502183706859313,0.14402565379395602,0
0.01,1,3,800,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,5,800,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,10,800,0.7877777777777778,0.6807584235734183,0.15393890972937743,0.23161689348756734,0
0.01,2,3,800,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,800,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,10,800,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,800,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,800,0.7966666666666666,0.6934832609251214,0.10978998532614417,0.16557437378448708,0
0.01,3,10,800,0.8200000000000001,0.7285648460067065,0.101174515461529,0.1535113873193108,0
0.01,5,3,800,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,800,0.7966666666666666,0.6934832609251214,0.10978998532614417,0.16557437378448708,0
0.01,5,10,800,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,840,0.7866666666666666,0.6785648460067064,0.13779694211598373,0.2075997170195095,0
0.01,1,5,840,0.8077777777777778,0.7106161280579886,0.15256045148735203,0.23013332826333865,0
0.01,1,10,840,0.8088888888888889,0.7118981793400398,0.1440271750764203,0.21715102462051145,0
0.01,2,3,840,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,840,0.7977777777777778,0.6942845429764034,0.12048285342662528,0.18191860180848898,0
0.01,2,10,840,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,840,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,840,0.7966666666666666,0.6934832609251214,0.10978998532614417,0.16557437378448708,0
0.01,3,10,840,0.83,0.7439494613913219,0.11407918458970921,0.1730686184702243,0
0.01,5,3,840,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,840,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,5,10,840,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,880,0.7866666666666666,0.6785648460067064,0.13779694211598373,0.2075997170195095,0
0.01,1,5,880,0.8188888888888889,0.7272827947246552,0.1628250679210183,0.2455284265257365,0
0.01,1,10,880,0.8088888888888889,0.7128097056247004,0.1587081333925211,0.23912552016715546,0
0.01,2,3,880,0.7866666666666666,0.6776178763097368,0.12745396436184347,0.1920808157247917,0
0.01,2,5,880,0.8077777777777778,0.7101499275917881,0.12476177574029255,0.18807520661511468,0
0.01,2,10,880,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,880,0.7655555555555555,0.6460327947246551,0.11484617253984022,0.17318003779185323,0
0.01,3,5,880,0.7855555555555556,0.6768165942584548,0.12844565123957835,0.19328398209068756,0
0.01,3,10,880,0.8088888888888889,0.7118981793400397,0.08382366035711691,0.12763373363995026,0
0.01,5,3,880,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,880,0.8188888888888889,0.7268165942584547,0.10282197915053702,0.15554385543432858,0
0.01,5,10,880,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,920,0.7866666666666666,0.6785648460067064,0.13779694211598373,0.2075997170195095,0
0.01,1,5,920,0.8188888888888889,0.7272827947246552,0.1628250679210183,0.2455284265257365,0
0.01,1,10,920,0.7988888888888889,0.697425090240085,0.1481261557750398,0.22300091187697813,0
0.01,2,3,920,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,920,0.8077777777777778,0.7101499275917881,0.12476177574029255,0.18807520661511468,0
0.01,2,10,920,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,920,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,3,5,920,0.7855555555555556,0.6768165942584548,0.12844565123957835,0.19328398209068756,0
0.01,3,10,920,0.8188888888888889,0.7272827947246552,0.10025516143166886,0.1524702305211314,0
0.01,5,3,920,0.7977777777777778,0.6942845429764034,0.09502183706859313,0.14404408586127337,0
0.01,5,5,920,0.8077777777777777,0.710149927591788,0.11323434311597057,0.17087844755013792,0
0.01,5,10,920,0.7866666666666666,0.6785648460067064,0.10371858358856746,0.1567773069932696,0
0.01,1,3,960,0.7966666666666666,0.6939494613913219,0.15002171767792252,0.22626101051324496,0
0.01,1,5,960,0.8188888888888889,0.7272827947246552,0.1628250679210183,0.2455284265257365,0
0.01,1,10,960,0.7988888888888889,0.697425090240085,0.1481261557750398,0.22300091187697813,0
0.01,2,3,960,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,2,5,960,0.8077777777777778,0.7101499275917881,0.12476177574029255,0.18807520661511468,0
0.01,2,10,960,0.8088888888888889,0.7118981793400398,0.1118631954022265,0.16922189271846433,0
0.01,3,3,960,0.7755555555555556,0.6609512096430701,0.12229094588650537,0.18413467462229122,0
0.01,3,5,960,0.7855555555555556,0.6768165942584548,0.12844565123957835,0.19328398209068756,0
0.01,3,10,960,0.83,0.7439494613913219,0.11407918458970921,0.1730686184702243,0
