shrinkage,interaction.depth,n.minobsinnode,n.trees,Accuracy,Kappa,AccuracySD,KappaSD,rho
0.01,2,5,600,0.8005555555555556,0.7016524520255863,0.09891212100524298,0.14821434367098071,0.15000000000000002
0.01,2,10,600,0.8005555555555556,0.702532524946318,0.12357417259155429,0.1829058330935965,0.15000000000000002
0.01,3,3,600,0.8016666666666666,0.7024891774891775,0.10580056036424478,0.16007762221004185,0.15000000000000002
0.01,3,5,600,0.7894444444444444,0.6858658582796513,0.0940058807955261,0.13799336274035215,0.15000000000000002
0.01,3,10,600,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,5,3,600,0.7694444444444444,0.6550966275104205,0.11861252059185093,0.18004363950534458,0.15000000000000002
0.01,5,5,600,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.15000000000000002
0.01,5,10,600,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,640,0.8005555555555556,0.7039102516971791,0.09891212100524298,0.14361589008085676,0.15000000000000002
0.01,1,5,640,0.8216666666666667,0.7327922077922078,0.07893538883431966,0.11844753431743098,0.15000000000000002
0.01,1,10,640,0.8116666666666666,0.718319118692253,0.11488796952613504,0.17211141486160084,0.15000000000000002
0.01,2,3,640,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,640,0.8005555555555556,0.7016524520255863,0.09891212100524298,0.14821434367098071,0.15000000000000002
0.01,2,10,640,0.8005555555555556,0.702532524946318,0.12357417259155429,0.1829058330935965,0.15000000000000002
0.01,3,3,640,0.8016666666666666,0.7024891774891775,0.10580056036424478,0.16007762221004185,0.15000000000000002
0.01,3,5,640,0.7683333333333333,0.6547469771607702,0.10176932683659486,0.15048464139559595,0.15000000000000002
0.01,3,10,640,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,5,3,640,0.7694444444444444,0.6550966275104205,0.11861252059185093,0.18004363950534458,0.15000000000000002
0.01,5,5,640,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.15000000000000002
0.01,5,10,640,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,680,0.8016666666666666,0.7024891774891775,0.10580056036424478,0.16007762221004185,0.15000000000000002
0.01,1,5,680,0.8216666666666667,0.7327922077922078,0.07893538883431966,0.11844753431743098,0.15000000000000002
0.01,1,10,680,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,680,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,680,0.7894444444444444,0.6849857853589196,0.0940058807955261,0.14095460180332056,0.15000000000000002
0.01,2,10,680,0.8005555555555556,0.702532524946318,0.12357417259155429,0.1829058330935965,0.15000000000000002
0.01,3,3,680,0.8016666666666666,0.7024891774891775,0.10580056036424478,0.16007762221004185,0.15000000000000002
0.01,3,5,680,0.7794444444444444,0.671413643827437,0.10874171207558908,0.16082560447714397,0.15000000000000002
0.01,3,10,680,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,5,3,680,0.7694444444444444,0.6550966275104205,0.11861252059185093,0.18004363950534458,0.15000000000000002
0.01,5,5,680,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.15000000000000002
0.01,5,10,680,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,720,0.7905555555555556,0.6858225108225108,0.11409721987406353,0.17242210580517703,0.15000000000000002
0.01,1,5,720,0.8216666666666667,0.7327922077922078,0.07893538883431966,0.11844753431743098,0.15000000000000002
0.01,1,10,720,0.8116666666666666,0.718319118692253,0.11488796952613504,0.17211141486160084,0.15000000000000002
0.01,2,3,720,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,720,0.7894444444444444,0.6849857853589196,0.0940058807955261,0.14095460180332056,0.15000000000000002
0.01,2,10,720,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,720,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,720,0.7794444444444444,0.671413643827437,0.10874171207558908,0.16082560447714397,0.15000000000000002
0.01,3,10,720,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,720,0.7694444444444444,0.6550966275104205,0.11861252059185093,0.18004363950534458,0.15000000000000002
0.01,5,5,720,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.15000000000000002
0.01,5,10,720,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,760,0.8116666666666666,0.718319118692253,0.0878195712350426,0.1314407094979192,0.15000000000000002
0.01,1,5,760,0.7994444444444444,0.7017166741304672,0.08859712920380099,0.12791589751984306,0.15000000000000002
0.01,1,10,760,0.8116666666666666,0.718319118692253,0.11488796952613504,0.17211141486160084,0.15000000000000002
0.01,2,3,760,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,760,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,760,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,3,3,760,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,760,0.7683333333333333,0.6547469771607702,0.10176932683659486,0.15048464139559595,0.15000000000000002
0.01,3,10,760,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,5,3,760,0.7916666666666666,0.6861721611721612,0.12913264519427178,0.19868397440875835,0.15000000000000002
0.01,5,5,760,0.7916666666666666,0.688429960843754,0.13935108280826305,0.2106747805859574,0.15000000000000002
0.01,5,10,760,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,800,0.8005555555555556,0.7016524520255863,0.09891212100524298,0.14821434367098071,0.15000000000000002
0.01,1,5,800,0.7883333333333333,0.6850500074638005,0.0980764937600131,0.14296294289314967,0.15000000000000002
0.01,1,10,800,0.8116666666666666,0.718319118692253,0.11488796952613504,0.17211141486160084,0.15000000000000002
0.01,2,3,800,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,800,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,800,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,800,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,800,0.7683333333333333,0.6547469771607702,0.10176932683659486,0.15048464139559595,0.15000000000000002
0.01,3,10,800,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,800,0.8016666666666666,0.700595238095238,0.10580056036424478,0.16419295172700135,0.15000000000000002
0.01,5,5,800,0.7805555555555556,0.6717632941770872,0.1351027145701557,0.20443788635923368,0.15000000000000002
0.01,5,10,800,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,840,0.8116666666666666,0.718319118692253,0.0878195712350426,0.1314407094979192,0.15000000000000002
0.01,1,5,840,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,1,10,840,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,840,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,840,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,840,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,840,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,840,0.7794444444444445,0.6691558441558442,0.09529572771202605,0.14446784086847658,0.15000000000000002
0.01,3,10,840,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,840,0.8016666666666666,0.700595238095238,0.10580056036424478,0.16419295172700135,0.15000000000000002
0.01,5,5,840,0.7805555555555556,0.6717632941770872,0.1351027145701557,0.20443788635923368,0.15000000000000002
0.01,5,10,840,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,880,0.8116666666666666,0.718319118692253,0.0878195712350426,0.1314407094979192,0.15000000000000002
0.01,1,5,880,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,1,10,880,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,880,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,880,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,880,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,880,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,880,0.7683333333333333,0.6547469771607702,0.10176932683659486,0.15048464139559595,0.15000000000000002
0.01,3,10,880,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,880,0.8016666666666666,0.700595238095238,0.09192537380083092,0.1441751916615773,0.15000000000000002
0.01,5,5,880,0.7805555555555556,0.6717632941770872,0.1351027145701557,0.20443788635923368,0.15000000000000002
0.01,5,10,880,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,920,0.8005555555555556,0.7039102516971791,0.09891212100524298,0.14361589008085676,0.15000000000000002
0.01,1,5,920,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,1,10,920,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,920,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,920,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,920,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,920,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,920,0.7572222222222222,0.6380803104941035,0.1065756427467653,0.1580567464300054,0.15000000000000002
0.01,3,10,920,0.7905555555555556,0.6880803104941036,0.13603361361414248,0.20202108275287706,0.15000000000000002
0.01,5,3,920,0.8016666666666666,0.700595238095238,0.09192537380083092,0.1441751916615773,0.15000000000000002
0.01,5,5,920,0.7805555555555556,0.6717632941770872,0.1351027145701557,0.20443788635923368,0.15000000000000002
0.01,5,10,920,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,960,0.8005555555555556,0.7039102516971791,0.09891212100524298,0.14361589008085676,0.15000000000000002
0.01,1,5,960,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,1,10,960,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,960,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,960,0.8005555555555556,0.7016524520255863,0.08390544354682909,0.12567677654860004,0.15000000000000002
0.01,2,10,960,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,960,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,960,0.7572222222222222,0.6380803104941035,0.1065756427467653,0.1580567464300054,0.15000000000000002
0.01,3,10,960,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,960,0.8016666666666666,0.700595238095238,0.10580056036424478,0.16419295172700135,0.15000000000000002
0.01,5,5,960,0.8016666666666666,0.7047469771607702,0.11805610021660849,0.17450363527027793,0.15000000000000002
0.01,5,10,960,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,1e3,0.8005555555555556,0.7039102516971791,0.09891212100524298,0.14361589008085676,0.15000000000000002
0.01,1,5,1e3,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,1,10,1e3,0.8227777777777777,0.7349857853589197,0.11660639242536475,0.17460544987117219,0.15000000000000002
0.01,2,3,1e3,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,2,5,1e3,0.7783333333333333,0.6705769183638458,0.10178280487881354,0.14882788736932479,0.15000000000000002
0.01,2,10,1e3,0.7794444444444444,0.671413643827437,0.13157404149398821,0.1954752006464872,0.15000000000000002
0.01,3,3,1e3,0.7905555555555556,0.6858225108225108,0.10136415223354206,0.15348140950655498,0.15000000000000002
0.01,3,5,1e3,0.7683333333333333,0.6547469771607702,0.10176932683659486,0.15048464139559595,0.15000000000000002
0.01,3,10,1e3,0.8005555555555556,0.7039102516971791,0.12357417259155429,0.1815797425266993,0.15000000000000002
0.01,5,3,1e3,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.15000000000000002
0.01,5,5,1e3,0.7905555555555556,0.6880803104941036,0.11409721987406353,0.1687211867676941,0.15000000000000002
0.01,5,10,1e3,0.8105555555555556,0.7183833407971338,0.11847366049233339,0.17374632428873207,0.15000000000000002
0.01,1,3,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,1,5,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,1,10,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,2,3,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,2,5,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,2,10,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,3,3,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,3,5,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,3,10,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,5,3,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,5,5,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,5,10,0,0.35527777777777775,0,0.03903082563556962,0,0.2
0.01,1,3,40,0.7919444444444445,0.6851190476190476,0.0991255491061548,0.153906109615478,0.2
0.01,1,5,40,0.7919444444444445,0.68383699633699635,0.11211315137200638,0.17299981943327766,0.2
0.01,1,10,40,0.8141666666666667,0.718452380952381,0.1064005328379657,0.1651015419322306,0.2
0.01,2,3,40,0.7919444444444445,0.6863095238095238,0.0991255491061548,0.1537935209621884,0.2
0.01,2,5,40,0.8030555555555555,0.7017857142857142,0.11599194960476289,0.1787576189821494,0.2
0.01,2,10,40,0.7905555555555556,0.681456043956044,0.10136415223354206,0.15783360287635692,0.2
0.01,3,3,40,0.8030555555555555,0.7029761904761904,0.10349226129594497,0.16032065256919223,0.2
0.01,3,5,40,0.7683333333333333,0.6528530377668308,0.1258728101485983,0.19006538713333346,0.2
0.01,3,10,40,0.7794444444444444,0.6660714285714285,0.10874171207558908,0.1679947557790474,0.2
0.01,5,3,40,0.7905555555555556,0.6839285714285714,0.10136415223354206,0.1575464294265157,0.2
0.01,5,5,40,0.7905555555555556,0.6839285714285714,0.08678252780980157,0.136557818959118,0.2
0.01,5,10,40,0.8016666666666666,0.6981227106227106,0.10580056036424478,0.16474668209189505,0.2
0.01,1,3,80,0.8141666666666667,0.718452380952381,0.09261527499952321,0.1452090893925971,0.2
0.01,1,5,80,0.8030555555555555,0.7017857142857142,0.10349226129594495,0.16056602018482755,0.2
0.01,1,10,80,0.8030555555555555,0.700503663003663,0.08925897110757237,0.14044606848694854,0.2
0.01,2,3,80,0.7905555555555556,0.6839285714285714,0.08678252780980157,0.136557818959118,0.2
0.01,2,5,80,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,2,10,80,0.8016666666666666,0.6994047619047619,0.1291538889206191,0.19843749845009453,0.2
0.01,3,3,80,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.2
0.01,3,5,80,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,3,10,80,0.835,0.7494047619047619,0.12267173231623095,0.18986446910592242,0.2
0.01,5,3,80,0.8016666666666666,0.700595238095238,0.10580056036424478,0.16419295172700135,0.2
0.01,5,5,80,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,10,80,0.8127777777777778,0.7147893772893773,0.12075579319941901,0.1868877948909449,0.2
0.01,1,3,120,0.8252777777777778,0.7351190476190476,0.12000264343224704,0.1851786894174416,0.2
0.01,1,5,120,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,1,10,120,0.7683333333333333,0.6494047619047618,0.08725543914168306,0.13650014974099728,0.2
0.01,2,3,120,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,2,5,120,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,2,10,120,0.8127777777777778,0.7160714285714286,0.1316261593156412,0.2023430169861408,0.2
0.01,3,3,120,0.7905555555555556,0.6861863711001641,0.11409721987406353,0.17245485133534144,0.2
0.01,3,5,120,0.8227777777777777,0.7358658582796513,0.10418045176275852,0.1529392236455973,0.2
0.01,3,10,120,0.845,0.7657509157509157,0.10404869863310544,0.1584938835076045,0.2
0.01,5,3,120,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,5,120,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,5,10,120,0.8127777777777778,0.7147893772893773,0.12075579319941901,0.1868877948909449,0.2
0.01,1,3,160,0.8252777777777778,0.7385673234811165,0.1309355515346872,0.19692946467943023,0.2
0.01,1,5,160,0.8016666666666666,0.7028530377668308,0.1291538889206191,0.19485466639777935,0.2
0.01,1,10,160,0.7905555555555556,0.6827380952380951,0.10136415223354206,0.15763636032415204,0.2
0.01,2,3,160,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,2,5,160,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,2,10,160,0.8238888888888889,0.7327380952380952,0.13302562229343987,0.20467209947708745,0.2
0.01,3,3,160,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,3,5,160,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,3,10,160,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,5,3,160,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,5,5,160,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,5,10,160,0.835,0.7481227106227106,0.12267173231623095,0.19052735827913603,0.2
0.01,1,3,200,0.8252777777777778,0.7385673234811165,0.1309355515346872,0.19692946467943023,0.2
0.01,1,5,200,0.8238888888888889,0.7339285714285714,0.12227972833463126,0.1885661926080839,0.2
0.01,1,10,200,0.8016666666666666,0.6994047619047619,0.10580056036424476,0.16441338686002907,0.2
0.01,2,3,200,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,2,5,200,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,2,10,200,0.8338888888888889,0.7490842490842491,0.117134570236893,0.17767350925284336,0.2
0.01,3,3,200,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,3,5,200,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,3,10,200,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,5,3,200,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,5,5,200,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,10,200,0.846111111111111,0.7660714285714285,0.12194272194289517,0.18910822432920338,0.2
0.01,1,3,240,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,1,5,240,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,1,10,240,0.8227777777777777,0.7324175824175824,0.10418045176275852,0.15827974509758144,0.2
0.01,2,3,240,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,2,5,240,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,2,10,240,0.8338888888888889,0.7490842490842491,0.117134570236893,0.17767350925284336,0.2
0.01,3,3,240,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,3,5,240,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,3,10,240,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,5,3,240,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,5,5,240,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,5,10,240,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,1,3,280,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,1,5,280,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,1,10,280,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,2,3,280,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,2,5,280,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,2,10,280,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,3,3,280,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,3,5,280,0.8227777777777777,0.7336080586080586,0.09005599538357648,0.13682056247516364,0.2
0.01,3,10,280,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,5,3,280,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,5,280,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,5,10,280,0.8227777777777777,0.7358658582796513,0.11660639242536475,0.1719396569599081,0.2
0.01,1,3,320,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,1,5,320,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,1,10,320,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,2,3,320,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,2,5,320,0.8338888888888889,0.7525325249463181,0.117134570236893,0.1725632938679762,0.2
0.01,2,10,320,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,3,3,320,0.8127777777777777,0.7195197044334976,0.12075579319941901,0.18229932342694544,0.2
0.01,3,5,320,0.8227777777777777,0.7336080586080586,0.09005599538357648,0.13682056247516364,0.2
0.01,3,10,320,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,5,3,320,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,5,320,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,5,10,320,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,1,3,360,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,1,5,360,0.8227777777777777,0.7358658582796513,0.11660639242536475,0.1719396569599081,0.2
0.01,1,10,360,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,2,3,360,0.8238888888888889,0.7339285714285714,0.12227972833463126,0.1885661926080839,0.2
0.01,2,5,360,0.845,0.7669413919413919,0.10404869863310544,0.1577097200613931,0.2
0.01,2,10,360,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,3,3,360,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,3,5,360,0.8227777777777777,0.7336080586080586,0.09005599538357648,0.13682056247516364,0.2
0.01,3,10,360,0.8127777777777778,0.7195197044334976,0.1316261593156412,0.19850915048958045,0.2
0.01,5,3,360,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,5,360,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,10,360,0.8227777777777777,0.7358658582796513,0.11660639242536475,0.1719396569599081,0.2
0.01,1,3,400,0.835,0.7505952380952381,0.12267173231623095,0.18932460250754113,0.2
0.01,1,5,400,0.8327777777777777,0.7517166741304673,0.10894336002129623,0.15850032350820517,0.2
0.01,1,10,400,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,2,3,400,0.8238888888888889,0.7339285714285714,0.12227972833463126,0.1885661926080839,0.2
0.01,2,5,400,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,2,10,400,0.8238888888888889,0.7339285714285714,0.12227972833463126,0.1885661926080839,0.2
0.01,3,3,400,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,3,5,400,0.8227777777777777,0.7336080586080586,0.09005599538357648,0.13682056247516364,0.2
0.01,3,10,400,0.8016666666666666,0.7028530377668308,0.13937076898792417,0.21009802598587812,0.2
0.01,5,3,400,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,5,5,400,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,10,400,0.8116666666666666,0.7191991916129847,0.11488796952613504,0.1695025572957498,0.2
0.01,1,3,440,0.8238888888888889,0.7361863711001642,0.13302562229343987,0.20056455491582417,0.2
0.01,1,5,440,0.8327777777777777,0.7517166741304673,0.10894336002129623,0.15850032350820517,0.2
0.01,1,10,440,0.8338888888888889,0.7502747252747253,0.10477129053140423,0.15871727312213574,0.2
0.01,2,3,440,0.8027777777777778,0.7050966275104206,0.1518349132377496,0.22919082120889397,0.2
0.01,2,5,440,0.8227777777777777,0.7336080586080586,0.09005599538357648,0.13682056247516364,0.2
0.01,2,10,440,0.8238888888888889,0.7339285714285714,0.12227972833463126,0.1885661926080839,0.2
0.01,3,3,440,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,3,5,440,0.8127777777777778,0.7172619047619048,0.10880476720371743,0.16876163491146148,0.2
0.01,3,10,440,0.8016666666666666,0.7028530377668308,0.13937076898792417,0.21009802598587812,0.2
0.01,5,3,440,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
0.01,5,5,440,0.8016666666666666,0.7028530377668308,0.11805610021660849,0.1783129314178224,0.2
